"","GEOID","year","FRR_NAME","county","percf_acr","percf_op","diff"
"1978","38035",2017,"Northern Great Plains","Grand Forks",19.04,23.59,-4.55
"1979","38037",2017,"Northern Great Plains","Grant",23.94,27.31,-3.37
"1980","38039",2017,"Northern Great Plains","Griggs",20.43,21.32,-0.890000000000001
"1981","38041",2017,"Northern Great Plains","Hettinger",22.31,26.52,-4.21
"1982","38043",2017,"Northern Great Plains","Kidder",24.3,24.3,0
"1983","38045",2017,"Northern Great Plains","LaMoure",15.49,19.03,-3.54
"1984","38047",2017,"Northern Great Plains","Logan",14.91,18.05,-3.14
"1985","38049",2017,"Northern Great Plains","McHenry",14.22,22.49,-8.27
"1986","38051",2017,"Northern Great Plains","McIntosh",15.92,20.14,-4.22
"1987","38053",2017,"Northern Great Plains","McKenzie",15.38,21.44,-6.06
"1988","38055",2017,"Northern Great Plains","McLean",19.75,23.8,-4.05
"1989","38057",2017,"Northern Great Plains","Mercer",15.7,19.14,-3.44
"1990","38059",2017,"Northern Great Plains","Morton",16.19,21.01,-4.82
"1991","38061",2017,"Northern Great Plains","Mountrail",15.75,20.06,-4.31
"1992","38063",2017,"Northern Great Plains","Nelson",18.34,23.57,-5.23
"1993","38065",2017,"Northern Great Plains","Oliver",19.14,21.13,-1.99
"1994","38067",2017,"Northern Great Plains","Pembina",15.75,17.42,-1.67
"1995","38069",2017,"Northern Great Plains","Pierce",19.89,30.4,-10.51
"1996","38071",2017,"Northern Great Plains","Ramsey",17.62,23.47,-5.85
"1997","38073",2017,"Northern Great Plains","Ransom",26.55,25.74,0.810000000000002
"1998","38075",2017,"Northern Great Plains","Renville",11.18,14.89,-3.71
"1999","38077",2017,"Northern Great Plains","Richland",18.28,17.92,0.359999999999999
"2000","38079",2017,"Northern Great Plains","Rolette",15.21,17.32,-2.11
"2001","38081",2017,"Northern Great Plains","Sargent",20.5,19.43,1.07
"2002","38083",2017,"Northern Great Plains","Sheridan",16.8,22.88,-6.08
"2003","38085",2017,"Northern Great Plains","Sioux",7.08,25.45,-18.37
"2004","38087",2017,"Northern Great Plains","Slope",35.27,30.14,5.13
"2005","38089",2017,"Northern Great Plains","Stark",18.15,21.08,-2.93
"2006","38091",2017,"Northern Great Plains","Steele",17.86,21.71,-3.85
"2007","38093",2017,"Northern Great Plains","Stutsman",19.62,23.86,-4.24
"2008","38095",2017,"Northern Great Plains","Towner",16.65,23.41,-6.76
"2009","38097",2017,"Northern Great Plains","Traill",14.07,19.01,-4.94
"2010","38099",2017,"Northern Great Plains","Walsh",16.02,25.63,-9.61
"2011","38101",2017,"Northern Great Plains","Ward",16.02,17.94,-1.92
"2012","38103",2017,"Northern Great Plains","Wells",17.68,21.67,-3.99
"2013","38105",2017,"Northern Great Plains","Williams",12.38,20.09,-7.71
"2014","39001",2017,"Heartland","Adams",25.31,30.69,-5.38
"2015","39003",2017,"Heartland","Allen",13.93,18.89,-4.96
"2016","39005",2017,"Northern Crescent","Ashland",18.93,25.97,-7.04
"2017","39007",2017,"Northern Crescent","Ashtabula",20.3,30.99,-10.69
"2018","39009",2017,"Eastern Uplands","Athens",28.71,35.09,-6.38
"2019","39011",2017,"Heartland","Auglaize",9.4,19.24,-9.84
"2020","39013",2017,"Eastern Uplands","Belmont",21.83,28.25,-6.42
"2021","39015",2017,"Heartland","Brown",23.32,30.74,-7.42
"2022","39017",2017,"Heartland","Butler",27.35,32.67,-5.32
"2023","39019",2017,"Eastern Uplands","Carroll",24.43,28.24,-3.81
"2024","39021",2017,"Heartland","Champaign",16.93,28.57,-11.64
"2025","39023",2017,"Heartland","Clark",23.63,29.47,-5.84
"2026","39025",2017,"Heartland","Clermont",21.55,36.9,-15.35
"2027","39027",2017,"Heartland","Clinton",21.56,26.33,-4.77
"2028","39029",2017,"Northern Crescent","Columbiana",22.96,28.82,-5.86
"2029","39031",2017,"Eastern Uplands","Coshocton",27.76,29.85,-2.09
"2030","39033",2017,"Northern Crescent","Crawford",20.18,22.16,-1.98
"2031","39035",2017,"Northern Crescent","Cuyahoga",28.84,42.11,-13.27
"2032","39037",2017,"Heartland","Darke",16.41,20.84,-4.43
"2033","39039",2017,"Heartland","Defiance",9.32,17.87,-8.55
"2034","39041",2017,"Heartland","Delaware",22.96,31.39,-8.43
"2035","39043",2017,"Northern Crescent","Erie",7.91,25.06,-17.15
"2036","39045",2017,"Heartland","Fairfield",13.88,28.59,-14.71
"2037","39047",2017,"Heartland","Fayette",15.03,24.7,-9.67
"2038","39049",2017,"Heartland","Franklin",13.9,32.81,-18.91
"2039","39051",2017,"Heartland","Fulton",12.25,22.21,-9.96
"2040","39053",2017,"Heartland","Gallia",20.21,22.84,-2.63
"2041","39055",2017,"Northern Crescent","Geauga",22.34,32.04,-9.7
"2042","39057",2017,"Heartland","Greene",11.95,29.82,-17.87
"2043","39059",2017,"Eastern Uplands","Guernsey",27.95,30.03,-2.08
"2044","39061",2017,"Heartland","Hamilton",35.05,35.91,-0.859999999999999
"2045","39063",2017,"Heartland","Hancock",14.43,19.16,-4.73
"2046","39065",2017,"Heartland","Hardin",19.24,23.56,-4.32
"2047","39067",2017,"Eastern Uplands","Harrison",23.56,29.19,-5.63
"2048","39069",2017,"Heartland","Henry",9.64,19.37,-9.73
"2049","39071",2017,"Heartland","Highland",21.67,27.63,-5.96
"2050","39073",2017,"Eastern Uplands","Hocking",25.94,31.47,-5.53
"2051","39075",2017,"Eastern Uplands","Holmes",23.08,21.77,1.31
"2052","39077",2017,"Northern Crescent","Huron",14.58,23.8,-9.22
"2053","39079",2017,"Heartland","Jackson",24.29,26.82,-2.53
"2054","39081",2017,"Eastern Uplands","Jefferson",27.16,30.04,-2.88
"2055","39083",2017,"Heartland","Knox",24.79,29.47,-4.68
"2056","39085",2017,"Northern Crescent","Lake",27.42,34.08,-6.66
"2057","39087",2017,"Heartland","Lawrence",23.63,27.03,-3.4
"2058","39089",2017,"Heartland","Licking",23.14,34.6,-11.46
"2059","39091",2017,"Heartland","Logan",24.05,30.25,-6.2
"2060","39093",2017,"Northern Crescent","Lorain",16.02,29.78,-13.76
"2061","39095",2017,"Heartland","Lucas",9.15,25.5,-16.35
"2062","39097",2017,"Heartland","Madison",16.72,25.92,-9.2
"2063","39099",2017,"Northern Crescent","Mahoning",14.48,24.59,-10.11
"2064","39101",2017,"Heartland","Marion",18.53,25.53,-7
"2065","39103",2017,"Northern Crescent","Medina",21.76,32.42,-10.66
"2066","39105",2017,"Eastern Uplands","Meigs",22.96,26.7,-3.74
"2067","39107",2017,"Heartland","Mercer",15.13,17.75,-2.62
"2068","39109",2017,"Heartland","Miami",16.98,28.93,-11.95
"2069","39111",2017,"Eastern Uplands","Monroe",22.41,25.38,-2.97
"2070","39113",2017,"Heartland","Montgomery",18.87,27.69,-8.82
"2071","39115",2017,"Eastern Uplands","Morgan",23.71,26.54,-2.83
"2072","39117",2017,"Heartland","Morrow",22.96,30.74,-7.78
"2073","39119",2017,"Eastern Uplands","Muskingum",27.49,29.57,-2.08
"2074","39121",2017,"Eastern Uplands","Noble",19.89,23.21,-3.32
"2075","39123",2017,"Northern Crescent","Ottawa",10.9,19.71,-8.81
"2076","39125",2017,"Heartland","Paulding",15.02,18.75,-3.73
"2077","39127",2017,"Eastern Uplands","Perry",19.99,26.44,-6.45
"2078","39129",2017,"Heartland","Pickaway",18.2,25.73,-7.53
"2079","39131",2017,"Heartland","Pike",23.25,20.61,2.64
"2080","39133",2017,"Northern Crescent","Portage",26.4,36.42,-10.02
"2081","39135",2017,"Heartland","Preble",14.52,24.36,-9.84
"2082","39137",2017,"Heartland","Putnam",11.44,15.97,-4.53
"2083","39139",2017,"Northern Crescent","Richland",22.82,24.51,-1.69
"2084","39141",2017,"Heartland","Ross",19.81,30.02,-10.21
"2085","39143",2017,"Northern Crescent","Sandusky",12.65,20.54,-7.89
"2086","39145",2017,"Heartland","Scioto",23.83,29.01,-5.18
"2087","39147",2017,"Northern Crescent","Seneca",18.14,19.53,-1.39
"2088","39149",2017,"Heartland","Shelby",17.2,19.25,-2.05
"2089","39151",2017,"Northern Crescent","Stark",15.27,29.43,-14.16
"2090","39153",2017,"Northern Crescent","Summit",27.15,35.8,-8.65
"2091","39155",2017,"Northern Crescent","Trumbull",25.22,28.65,-3.43
"2092","39157",2017,"Eastern Uplands","Tuscarawas",20.36,26.33,-5.97
"2093","39159",2017,"Heartland","Union",15.5,26.13,-10.63
"2094","39161",2017,"Heartland","Van Wert",14.39,20.52,-6.13
"2095","39163",2017,"Eastern Uplands","Vinton",24.65,31.53,-6.88
"2096","39165",2017,"Heartland","Warren",25.72,35.18,-9.46
"2097","39167",2017,"Eastern Uplands","Washington",27.54,29.09,-1.55
"2098","39169",2017,"Northern Crescent","Wayne",18.87,25.88,-7.01
"2099","39171",2017,"Heartland","Williams",14.6,22.66,-8.06
"2100","39173",2017,"Heartland","Wood",12.59,22.53,-9.94
"2101","39175",2017,"Northern Crescent","Wyandot",14.61,23.21,-8.6
"2102","40001",2017,"Eastern Uplands","Adair",21.32,27.55,-6.23
"2103","40003",2017,"Prairie Gateway","Alfalfa",17.16,22.32,-5.16
"2104","40005",2017,"Prairie Gateway","Atoka",25.82,33.38,-7.56
"2105","40007",2017,"Prairie Gateway","Beaver",27.89,33.64,-5.75
"2106","40009",2017,"Prairie Gateway","Beckham",21.91,32.24,-10.33
"2107","40011",2017,"Prairie Gateway","Blaine",24.46,26.04,-1.58
"2108","40013",2017,"Prairie Gateway","Bryan",26.58,33.49,-6.91
"2109","40015",2017,"Prairie Gateway","Caddo",17.64,23.49,-5.85
"2110","40017",2017,"Prairie Gateway","Canadian",15.86,29.75,-13.89
"2111","40019",2017,"Prairie Gateway","Carter",22.26,25.71,-3.45
"2112","40021",2017,"Eastern Uplands","Cherokee",29.66,30.5,-0.84
"2113","40023",2017,"Eastern Uplands","Choctaw",29.31,33.21,-3.9
"2114","40025",2017,"Prairie Gateway","Cimarron",27.71,31.03,-3.32
"2115","40027",2017,"Prairie Gateway","Cleveland",28.27,37.49,-9.22
"2116","40029",2017,"Prairie Gateway","Coal",27.73,34.02,-6.29
"2117","40031",2017,"Prairie Gateway","Comanche",19.33,31.94,-12.61
"2118","40033",2017,"Prairie Gateway","Cotton",22.28,26.42,-4.14
"2119","40035",2017,"Eastern Uplands","Craig",25.42,34.2,-8.78
"2120","40037",2017,"Prairie Gateway","Creek",27.23,33.27,-6.04
"2121","40039",2017,"Prairie Gateway","Custer",17.41,23.75,-6.34
"2122","40041",2017,"Eastern Uplands","Delaware",30.94,35.43,-4.49
"2123","40043",2017,"Prairie Gateway","Dewey",24.01,26.68,-2.67
"2124","40045",2017,"Prairie Gateway","Ellis",25.88,30.79,-4.91
"2125","40047",2017,"Prairie Gateway","Garfield",17.1,25.83,-8.73
"2126","40049",2017,"Prairie Gateway","Garvin",27.1,31.68,-4.58
"2127","40051",2017,"Prairie Gateway","Grady",26.67,30.62,-3.95
"2128","40053",2017,"Prairie Gateway","Grant",13.23,24.71,-11.48
"2129","40055",2017,"Prairie Gateway","Greer",19.68,29.4,-9.72
"2130","40057",2017,"Prairie Gateway","Harmon",24.04,25.49,-1.45
"2131","40059",2017,"Prairie Gateway","Harper",22.66,31.81,-9.15
"2132","40061",2017,"Eastern Uplands","Haskell",29.42,32.78,-3.36
"2133","40063",2017,"Eastern Uplands","Hughes",22.88,34.39,-11.51
"2134","40065",2017,"Prairie Gateway","Jackson",14.7,28.25,-13.55
"2135","40067",2017,"Prairie Gateway","Jefferson",32.41,31.2,1.21
"2136","40069",2017,"Prairie Gateway","Johnston",31.94,29.29,2.65
"2137","40071",2017,"Prairie Gateway","Kay",21.43,27.39,-5.96
"2138","40073",2017,"Prairie Gateway","Kingfisher",18.82,23.31,-4.49
"2139","40075",2017,"Prairie Gateway","Kiowa",18.99,26.59,-7.6
"2140","40077",2017,"Eastern Uplands","Latimer",22.47,33.95,-11.48
"2141","40079",2017,"Eastern Uplands","Le Flore",28.15,33.11,-4.96
"2142","40081",2017,"Prairie Gateway","Lincoln",25.27,32.78,-7.51
"2143","40083",2017,"Prairie Gateway","Logan",19.13,31.37,-12.24
"2144","40085",2017,"Prairie Gateway","Love",27.35,34.27,-6.92
"2145","40087",2017,"Prairie Gateway","McClain",27.34,35.73,-8.39
"2146","40089",2017,"Eastern Uplands","McCurtain",25.01,33.28,-8.27
"2147","40091",2017,"Eastern Uplands","McIntosh",28.28,33.97,-5.69
"2148","40093",2017,"Prairie Gateway","Major",18.65,23.97,-5.32
"2149","40095",2017,"Prairie Gateway","Marshall",23.55,31.7,-8.15
"2150","40097",2017,"Eastern Uplands","Mayes",27.89,33.03,-5.14
"2151","40099",2017,"Prairie Gateway","Murray",24.9,28.41,-3.51
"2152","40101",2017,"Eastern Uplands","Muskogee",25.72,32.03,-6.31
"2153","40103",2017,"Prairie Gateway","Noble",23.29,30.27,-6.98
"2154","40105",2017,"Eastern Uplands","Nowata",23.85,30.97,-7.12
"2155","40107",2017,"Prairie Gateway","Okfuskee",27.1,29.34,-2.24
"2156","40109",2017,"Prairie Gateway","Oklahoma",22.12,33.85,-11.73
"2157","40111",2017,"Eastern Uplands","Okmulgee",28.64,32.93,-4.29
"2158","40113",2017,"Eastern Uplands","Osage",15.87,31.47,-15.6
"2159","40115",2017,"Eastern Uplands","Ottawa",24.05,33.47,-9.42
"2160","40117",2017,"Eastern Uplands","Pawnee",24.36,29.1,-4.74
"2161","40119",2017,"Prairie Gateway","Payne",30.97,32.93,-1.96
"2162","40121",2017,"Eastern Uplands","Pittsburg",25.77,31.93,-6.16
"2163","40123",2017,"Prairie Gateway","Pontotoc",27.49,33.14,-5.65
"2164","40125",2017,"Prairie Gateway","Pottawatomie",33.81,35.7,-1.89
"2165","40127",2017,"Eastern Uplands","Pushmataha",37.18,33.55,3.63
"2166","40129",2017,"Prairie Gateway","Roger Mills",24.48,31.72,-7.24
"2167","40131",2017,"Eastern Uplands","Rogers",31.87,34.97,-3.1
"2168","40133",2017,"Prairie Gateway","Seminole",29.37,32.96,-3.59
"2169","40135",2017,"Eastern Uplands","Sequoyah",28.69,31.16,-2.47
"2170","40137",2017,"Prairie Gateway","Stephens",27.74,30.53,-2.79
"2171","40139",2017,"Prairie Gateway","Texas",22.7,30.1,-7.4
"2172","40141",2017,"Prairie Gateway","Tillman",20.2,25,-4.8
"2173","40143",2017,"Eastern Uplands","Tulsa",27.45,36.41,-8.96
"2174","40145",2017,"Eastern Uplands","Wagoner",17.72,31.62,-13.9
"2175","40147",2017,"Eastern Uplands","Washington",26.74,31.67,-4.93
"2176","40149",2017,"Prairie Gateway","Washita",17.16,26.84,-9.68
"2177","40151",2017,"Prairie Gateway","Woods",23.95,30,-6.05
"2178","40153",2017,"Prairie Gateway","Woodward",25.94,28.31,-2.37
"2179","41001",2017,"Fruitful Rim","Baker",35.05,40.06,-5.01000000000001
"2180","41003",2017,"Fruitful Rim","Benton",28.58,40.92,-12.34
"2181","41005",2017,"Fruitful Rim","Clackamas",33.58,42.21,-8.63
"2182","41007",2017,"Fruitful Rim","Clatsop",38.16,45,-6.84
"2183","41009",2017,"Fruitful Rim","Columbia",34.46,41.27,-6.81
"2184","41011",2017,"Fruitful Rim","Coos",29.29,40.18,-10.89
"2185","41013",2017,"Basin and Range","Crook",22.74,37.95,-15.21
"2186","41015",2017,"Fruitful Rim","Curry",38.48,45.93,-7.45
"2187","41017",2017,"Basin and Range","Deschutes",21.41,42.79,-21.38
"2188","41019",2017,"Fruitful Rim","Douglas",35.17,42.87,-7.7
"2189","41021",2017,"Basin and Range","Gilliam",36.09,37.25,-1.16
"2190","41023",2017,"Basin and Range","Grant",32.49,33.08,-0.589999999999996
"2191","41025",2017,"Basin and Range","Harney",24.09,34.43,-10.34
"2192","41027",2017,"Basin and Range","Hood River",26.42,37.67,-11.25
"2193","41029",2017,"Fruitful Rim","Jackson",40.34,45.8,-5.45999999999999
"2194","41031",2017,"Basin and Range","Jefferson",39.05,37.76,1.29
"2195","41033",2017,"Fruitful Rim","Josephine",40.08,46.11,-6.03
"2196","41035",2017,"Basin and Range","Klamath",32.12,40.16,-8.04
"2197","41037",2017,"Basin and Range","Lake",31.3,39.74,-8.44
"2198","41039",2017,"Fruitful Rim","Lane",30.98,43.87,-12.89
"2199","41041",2017,"Fruitful Rim","Lincoln",36.99,43.27,-6.28
"2200","41043",2017,"Fruitful Rim","Linn",30.29,39.68,-9.39
"2201","41045",2017,"Basin and Range","Malheur",22.23,29.46,-7.23
"2202","41047",2017,"Fruitful Rim","Marion",26.63,37.37,-10.74
"2203","41049",2017,"Basin and Range","Morrow",28.21,36.04,-7.83
"2204","41051",2017,"Fruitful Rim","Multnomah",31.27,43.23,-11.96
"2205","41053",2017,"Fruitful Rim","Polk",23.72,39.81,-16.09
"2206","41055",2017,"Basin and Range","Sherman",22.8,28.45,-5.65
"2207","41057",2017,"Fruitful Rim","Tillamook",29.12,36.46,-7.34
"2208","41059",2017,"Fruitful Rim","Umatilla",22.63,36.74,-14.11
"2209","41061",2017,"Fruitful Rim","Union",28.39,36.86,-8.47
"2210","41063",2017,"Fruitful Rim","Wallowa",26.8,35.72,-8.92
"2211","41065",2017,"Basin and Range","Wasco",14.99,34.53,-19.54
"2212","41067",2017,"Fruitful Rim","Washington",27.72,40.69,-12.97
"2213","41069",2017,"Basin and Range","Wheeler",32.28,37.31,-5.03
"2214","41071",2017,"Fruitful Rim","Yamhill",28.56,40.8,-12.24
"2215","42001",2017,"Northern Crescent","Adams",18.38,30.37,-11.99
"2216","42003",2017,"Eastern Uplands","Allegheny",24.19,34.06,-9.87
"2217","42005",2017,"Eastern Uplands","Armstrong",16.73,27.26,-10.53
"2218","42007",2017,"Eastern Uplands","Beaver",27.47,31.56,-4.09
"2219","42009",2017,"Northern Crescent","Bedford",23.57,26.66,-3.09
"2220","42011",2017,"Northern Crescent","Berks",18.55,26.8,-8.25
"2221","42013",2017,"Northern Crescent","Blair",18.43,28.06,-9.63
"2222","42015",2017,"Northern Crescent","Bradford",25.87,28.51,-2.64
"2223","42017",2017,"Northern Crescent","Bucks",12.74,37.25,-24.51
"2224","42019",2017,"Eastern Uplands","Butler",19.08,29.27,-10.19
"2225","42021",2017,"Northern Crescent","Cambria",12.93,21.02,-8.09
"2226","42023",2017,"Northern Crescent","Cameron",13.06,20,-6.94
"2227","42025",2017,"Northern Crescent","Carbon",28.35,34.58,-6.23
"2228","42027",2017,"Northern Crescent","Centre",19.49,27.49,-8
"2229","42029",2017,"Northern Crescent","Chester",22.95,36.95,-14
"2230","42031",2017,"Eastern Uplands","Clarion",19.61,25.45,-5.84
"2231","42033",2017,"Northern Crescent","Clearfield",19.18,25.72,-6.54
"2232","42035",2017,"Northern Crescent","Clinton",18.73,28.53,-9.8
"2233","42037",2017,"Northern Crescent","Columbia",18.27,29.83,-11.56
"2234","42039",2017,"Northern Crescent","Crawford",27.37,30.6,-3.23
"2235","42041",2017,"Northern Crescent","Cumberland",19.21,25.23,-6.02
"2236","42043",2017,"Northern Crescent","Dauphin",18.14,26.63,-8.49
"2237","42045",2017,"Northern Crescent","Delaware",32.8,52.94,-20.14
"2238","42047",2017,"Northern Crescent","Elk",26.41,29.97,-3.56
"2239","42049",2017,"Northern Crescent","Erie",22.87,28.74,-5.87
"2240","42051",2017,"Eastern Uplands","Fayette",22.32,27.25,-4.93
"2241","42053",2017,"Northern Crescent","Forest",38.34,42.86,-4.52
"2242","42055",2017,"Northern Crescent","Franklin",13.14,21.13,-7.99
"2243","42057",2017,"Northern Crescent","Fulton",25.5,27.16,-1.66
"2244","42059",2017,"Eastern Uplands","Greene",25.23,29.08,-3.85
"2245","42061",2017,"Northern Crescent","Huntingdon",22.42,26.7,-4.28
"2246","42063",2017,"Eastern Uplands","Indiana",18.56,26.54,-7.98
"2247","42065",2017,"Eastern Uplands","Jefferson",20.1,26.62,-6.52
"2248","42067",2017,"Northern Crescent","Juniata",20.29,25.85,-5.56
"2249","42069",2017,"Northern Crescent","Lackawanna",20.77,24.54,-3.77
"2250","42071",2017,"Northern Crescent","Lancaster",16.06,21.65,-5.59
"2251","42073",2017,"Eastern Uplands","Lawrence",18.99,28.09,-9.1
"2252","42075",2017,"Northern Crescent","Lebanon",14.75,21.26,-6.51
"2253","42077",2017,"Northern Crescent","Lehigh",16.13,33.33,-17.2
"2254","42079",2017,"Northern Crescent","Luzerne",23.14,28.62,-5.48
"2255","42081",2017,"Northern Crescent","Lycoming",15.88,24.98,-9.1
"2256","42083",2017,"Northern Crescent","McKean",16.76,22.93,-6.17
"2257","42085",2017,"Northern Crescent","Mercer",20.69,26.35,-5.66
"2258","42087",2017,"Northern Crescent","Mifflin",15.76,21.71,-5.95
"2259","42089",2017,"Northern Crescent","Monroe",22.48,33.22,-10.74
"2260","42091",2017,"Northern Crescent","Montgomery",26.94,32.55,-5.61
"2261","42093",2017,"Northern Crescent","Montour",19.43,23.53,-4.1
"2262","42095",2017,"Northern Crescent","Northampton",18.74,33.33,-14.59
"2263","42097",2017,"Northern Crescent","Northumberland",17.72,23.96,-6.24
"2264","42099",2017,"Northern Crescent","Perry",19.83,26.82,-6.99
"2265","42101",2017,"Northern Crescent","Philadelphia",46.94,72.55,-25.61
"2266","42103",2017,"Northern Crescent","Pike",8.13,42.19,-34.06
"2267","42105",2017,"Northern Crescent","Potter",21.92,29.66,-7.74
"2268","42107",2017,"Northern Crescent","Schuylkill",18.93,26.7,-7.77
"2269","42109",2017,"Northern Crescent","Snyder",18.36,21.76,-3.4
"2270","42111",2017,"Eastern Uplands","Somerset",19.72,25.52,-5.8
"2271","42113",2017,"Northern Crescent","Sullivan",22.64,25.43,-2.79
"2272","42115",2017,"Northern Crescent","Susquehanna",24.7,34.3,-9.6
"2273","42117",2017,"Northern Crescent","Tioga",23.15,26.38,-3.23
"2274","42119",2017,"Northern Crescent","Union",15.74,19.97,-4.23
"2275","42121",2017,"Northern Crescent","Venango",20.64,26.86,-6.22
"2276","42123",2017,"Northern Crescent","Warren",24.89,30.61,-5.72
