GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "27121","Pope, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",290978,304574,339803,380850,405654,376941,384481,446459,410040,449616,461297,519308,540915,521440,528532,493154,503771,530375,544834
 "27121","Pope, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",56.032,58.650,65.434,73.338,78.114,72.585,74.037,85.972,78.959,86.580,88.829,100.000,104.161,100.410,101.776,94.964,97.008,102.131,104.915
 "27121","Pope, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",218188,233143,265672,312067,336535,322148,344927,409095,377014,420138,449021,519308,553853,534877,542805,509230,528867,567316,601303
 "27123","Ramsey, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",31104017,31958207,34020869,34190666,34696653,34217350,34211460,34337074,33249829,34409180,35114878,34432809,35450899,36570165,37732643,38182069,38545537,39243942,39364182
 "27123","Ramsey, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",90.333,92.813,98.804,99.297,100.766,99.374,99.357,99.722,96.564,99.931,101.981,100.000,102.957,106.207,109.583,110.889,111.944,113.973,114.322
 "27123","Ramsey, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",25125845,26266662,28295074,29253321,30458974,30913661,31790555,32327336,32055161,33375224,34413652,34432809,36186150,37956483,39974927,41043140,41985356,43667563,44662954
 "27125","Red Lake, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",100803,98833,123344,95061,98859,110194,116043,129576,123541,116655,126267,137459,136909,122073,147392,159119,162707,174886,150058
 "27125","Red Lake, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",73.333,71.900,89.731,69.156,71.919,80.165,84.420,94.265,89.875,84.865,91.858,100.000,99.600,88.807,107.226,115.757,118.367,127.228,109.166
 "27125","Red Lake, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",73155,72837,94729,77274,82084,93663,104543,118608,110024,106285,122643,137459,141311,125431,146051,151449,162207,175472,152997
 "27127","Redwood, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",612579,650993,614743,647428,678763,739988,730294,811966,876650,840422,786272,793120,791278,851611,893347,931123,824562,943352,907097
 "27127","Redwood, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",77.237,82.080,77.509,81.630,85.581,93.301,92.079,102.376,110.532,105.964,99.137,100.000,99.768,107.375,112.637,117.400,103.964,118.942,114.371
 "27127","Redwood, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",459279,485217,475282,531707,542986,595062,644847,726453,737573,744894,763095,793120,811602,867112,889714,905004,826942,954468,936413
 "27129","Renville, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",591222,766178,659059,676173,733455,796930,769848,829790,821839,779550,715388,795027,853212,799957,827140,775430,769865,843112,826851
 "27129","Renville, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",74.365,96.371,82.898,85.050,92.255,100.239,96.833,104.373,103.372,98.053,89.983,100.000,107.319,100.620,104.039,97.535,96.835,106.048,104.003
 "27129","Renville, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",438621,569083,507842,548889,584231,638674,682612,751552,698759,695597,694171,795027,874326,809650,818455,757643,768295,848221,850448
 "27131","Rice, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1905018,1979692,1997811,2028070,2027106,2204751,2493471,2168360,2126004,2130237,2108813,2169973,2219999,2245028,2299698,2355643,2539058,2579138,2603069
 "27131","Rice, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",87.790,91.231,92.066,93.461,93.416,101.603,114.908,99.926,97.974,98.169,97.182,100.000,102.305,103.459,105.978,108.556,117.009,118.856,119.959
 "27131","Rice, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1439148,1536749,1572131,1634676,1680308,1878853,2201595,1961275,2005373,2026810,2043361,2169973,2272875,2347887,2458963,2570578,2798729,2885438,2990828
 "27133","Rock, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",397338,414974,357397,403045,438477,473614,468628,467799,480159,509003,542367,511214,535921,663458,705189,814687,826976,845773,802253
 "27133","Rock, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",77.725,81.174,69.911,78.841,85.772,92.645,91.670,91.508,93.925,99.568,106.094,100.000,104.833,129.781,137.944,159.363,161.767,165.444,156.931
 "27133","Rock, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",290807,304086,272065,325424,343061,371028,405563,411189,395801,443164,526923,511214,548554,668789,670732,732905,777133,791326,756361
 "27135","Roseau, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",597630,599751,730551,646576,652243,666339,679498,787711,739675,811885,716312,799479,835592,900969,1143451,1173578,1258846,1270625,1206687
 "27135","Roseau, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",74.752,75.018,91.378,80.875,81.584,83.347,84.993,98.528,92.520,101.552,89.597,100.000,104.517,112.694,143.024,146.793,157.458,158.932,150.934
 "27135","Roseau, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",501315,509063,646943,612774,627111,643329,655198,755060,707935,790095,692845,799479,881281,982130,1251113,1291135,1407156,1441817,1378784
 "27137","St. Louis, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",8349957,8793850,8901439,9529952,9684935,9721054,9424259,9583024,9039493,9970698,10526472,9942584,10449649,10382755,9144957,9737256,9834306,10375505,10964968
 "27137","St. Louis, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",83.982,88.446,89.528,95.850,97.409,97.772,94.787,96.384,90.917,100.283,105.873,100.000,105.100,104.427,91.978,97.935,98.911,104.354,110.283
 "27137","St. Louis, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",5988419,6471368,6712427,7450710,7954470,8354554,8372995,8761942,8485235,9561834,10379027,9942584,10489024,10553394,9431876,10189724,10599208,11479419,12430384
 "27139","Scott, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",3771260,3857363,4080267,4423031,4527602,4560783,4365874,4357648,4176463,4293081,4703054,4600586,4653198,4903744,5031294,5364590,5790935,6035156,6074577
 "27139","Scott, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",81.973,83.845,88.690,96.141,98.414,99.135,94.898,94.719,90.781,93.316,102.227,100.000,101.144,106.590,109.362,116.607,125.874,131.182,132.039
 "27139","Scott, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",2733416,2820206,3051657,3426739,3722968,3925242,3896799,3929393,3811517,3978379,4553741,4600586,4678257,4989682,5210906,5549770,6157634,6663516,6769456
 "27141","Sherburne, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",2546166,2592429,2627254,2808203,2695358,2868557,2871543,2828294,2777288,2837649,2963970,2693725,2882372,3086814,3026703,3043691,3069183,3151491,3107519
 "27141","Sherburne, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",94.522,96.240,97.532,104.250,100.061,106.490,106.601,104.996,103.102,105.343,110.032,100.000,107.003,114.593,112.361,112.992,113.938,116.994,115.361
 "27141","Sherburne, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1967601,2002291,2090642,2298909,2297884,2564738,2641067,2638286,2754093,2788670,2937959,2693725,2960213,3288795,3295010,3325817,3408543,3582792,3638597
 "27143","Sibley, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",350145,432762,385608,398977,402306,433450,408564,431392,468173,470954,467022,487769,471492,465872,481459,427760,466456,465041,471010
 "27143","Sibley, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",71.785,88.723,79.055,81.796,82.479,88.864,83.762,88.442,95.982,96.553,95.747,100.000,96.663,95.511,98.706,87.697,95.630,95.341,96.564
 "27143","Sibley, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",263962,325252,302315,332041,327241,355674,366552,393067,405319,423945,454133,487769,483739,474780,478999,425673,473454,477598,495250
 "27145","Stearns, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",6028447,6258371,6168886,6360682,6475110,6685571,6720600,6892415,6746698,6776474,7022458,6984381,7250897,7592088,7706643,7892112,8019713,8143897,8149046
 "27145","Stearns, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",86.313,89.605,88.324,91.070,92.708,95.722,96.223,98.683,96.597,97.023,100.545,100.000,103.816,108.701,110.341,112.997,114.824,116.602,116.675
 "27145","Stearns, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",4690907,4946705,4961564,5272443,5498111,5842019,6092601,6363110,6365836,6456594,6836996,6984381,7414267,7884649,8109262,8392168,8680585,8986763,9211420
 "27147","Steele, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",1589593,1555104,1582174,1771680,1846063,1866827,1895450,1940672,1789678,1845794,1896905,1967749,2085507,2054843,2043623,2055855,2127277,2175544,2231122
 "27147","Steele, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",80.782,79.030,80.405,90.036,93.816,94.871,96.326,98.624,90.950,93.802,96.400,100.000,105.984,104.426,103.856,104.477,108.107,110.560,113.384
 "27147","Steele, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",1266052,1260139,1299329,1485067,1586055,1648043,1724173,1780615,1709135,1763681,1847050,1967749,2133807,2128725,2171953,2224836,2311176,2403888,2522694
 "27149","Stevens, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",525018,562328,552198,568118,540569,564977,598346,631852,539403,597291,590819,707255,673664,720564,643506,612914,641509,656305,682666
 "27149","Stevens, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",74.233,79.508,78.076,80.327,76.432,79.883,84.601,89.339,76.267,84.452,83.537,100.000,95.251,101.882,90.986,86.661,90.704,92.796,96.523
 "27149","Stevens, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",373265,399548,408343,447152,426249,453643,525384,565063,475020,541212,574038,707255,690775,729042,637081,601817,643710,664137,705412
 "27151","Swift, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",341599,378021,358065,396424,436513,465501,427294,466408,442743,476887,484410,533874,505073,527464,582249,542365,541923,545352,535232
 "27151","Swift, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",63.985,70.807,67.069,74.254,81.763,87.193,80.036,87.363,82.930,89.326,90.735,100.000,94.605,98.799,109.061,101.590,101.508,102.150,100.254
 "27151","Swift, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",262805,295406,285246,325727,359664,391065,377229,420212,396231,436822,472111,533874,517605,541943,589578,540933,554080,565592,571175
 "27153","Todd, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",488746,514770,543161,577534,589621,638048,653519,718959,673113,704691,703436,737223,735942,775119,752593,737772,799530,820962,852304
 "27153","Todd, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",66.295,69.826,73.677,78.339,79.979,86.547,88.646,97.523,91.304,95.587,95.417,100.000,99.826,105.140,102.085,100.074,108.452,111.359,115.610
 "27153","Todd, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",373126,402729,432036,471386,487969,538827,574444,647428,624019,660925,681175,737223,752180,798853,773557,757314,833005,858027,910356
 "27155","Traverse, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",117886,132268,126172,130006,129476,151404,157483,169128,178602,179656,164781,260167,260256,194223,272106,299236,220028,227679,227202
 "27155","Traverse, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",45.312,50.840,48.496,49.970,49.767,58.195,60.532,65.007,68.649,69.054,63.337,100.000,100.034,74.654,104.589,115.017,84.572,87.513,87.329
 "27155","Traverse, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",85880,96529,95487,103916,101961,120976,138395,150776,146488,156364,160241,260167,266926,192064,250187,256122,197454,205960,209861
 "27157","Wabasha, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",550940,604974,733782,888339,757282,737130,692928,702731,618828,707397,721621,702714,738266,747532,724916,693799,728975,725572,756510
 "27157","Wabasha, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",78.402,86.091,104.421,126.415,107.765,104.898,98.607,100.002,88.063,100.666,102.691,100.000,105.059,106.378,103.159,98.731,103.737,103.253,107.656
 "27157","Wabasha, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",477056,528683,650795,795709,667418,643764,627461,642556,581627,667312,698721,702714,756379,771720,753638,726116,776665,782936,835856
 "27159","Wadena, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",430515,464803,443008,454683,452359,456716,448878,447630,430109,433741,444390,445146,453429,452373,472489,488842,467656,504100,513631
 "27159","Wadena, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",96.713,104.416,99.520,102.142,101.620,102.599,100.838,100.558,96.622,97.438,99.830,100.000,101.861,101.624,106.142,109.816,105.057,113.244,115.385
 "27159","Wadena, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",330187,362284,353295,373011,381815,398143,403594,409919,400652,410208,432410,445146,465927,471989,498029,517332,506491,558426,583339
 "27161","Waseca, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",609830,641616,595617,644974,683218,700003,743235,779690,759444,822847,845253,872038,910090,987262,1013732,876672,832576,797235,806165
 "27161","Waseca, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",69.932,73.577,68.302,73.962,78.347,80.272,85.230,89.410,87.088,94.359,96.928,100.000,104.364,113.213,116.249,100.531,95.475,91.422,92.446
 "27161","Waseca, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",526395,560001,523093,577582,610475,630936,699714,733880,694239,768826,828906,872038,923945,996711,1015295,871869,839580,809722,833846
 "27163","Washington, MN",4,CAGDP1,1,"...","Real GDP (thousands of chained 2012 dollars)","Thousands of chained 2012 dollars",7539928,7512915,7963688,7993566,8202091,8322370,8195662,8878012,9777675,9190653,8179102,8252935,8492452,9001351,9206518,9566054,9995110,10260878,10371878
 "27163","Washington, MN",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",91.361,91.033,96.495,96.857,99.384,100.841,99.306,107.574,118.475,111.362,99.105,100.000,102.902,109.068,111.554,115.911,121.110,124.330,125.675
 "27163","Washington, MN",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars)","Thousands of dollars",5311618,5353749,5840547,6116098,6595589,6933675,7000967,7632424,8191521,8211194,7914162,8252935,8550450,9192805,9523515,9842037,10601487,11345421,11522724
